"row ID","First(compound_chembl_id)","First(standard_type)","First*(standard_value)","First(standard_units)","First(target_chembl_id)","First(organism)","First(pref_name)","a_acc","a_acid","a_aro","a_base","a_count","a_don","a_donacc","a_heavy","a_hyd","a_nB","a_nBr","a_nC","a_nCl","a_nF","a_nH","a_nI","a_nN","a_nO","a_nP","a_nS","b_1rotN","b_1rotR","b_ar","b_count","b_double","b_heavy","b_rotN","b_rotR","b_single","b_triple","chiral","chiral_u","FCharge","h_logD","h_logP","h_logS","h_mr","KierFlex","lip_acc","lip_don","lip_druglike","lip_violation","mutagenic","reactive","rings","TPSA","vdw_area","vdw_vol","vsa_acc","vsa_don","vsa_hyd","Weight","SMI (Canonical)"
"Row395639_Row402975_Row396139_Row395639","CHEMBL1630788","IC50",790.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",5,0,9,0,46,2,7,26,15,0,0,15,0,3,20,0,5,2,0,1,4,0.14285715,10,48,0,28,5,0.17857143,38,0,2,2,0,1.0142188,1.0318323,-3.3649435,9.2458439,4.6862669,7,1,1,0,0,0,3,82.190002,353.78,445.91736,37.6991,0.0,229.49602,391.418,"CC1CCN(S(=O)(=O)CC(F)(F)F)CC1N(C)c1ncnc2[nH]ccc12"
"Row396839_Row443028_Row397339_Row396839","CHEMBL3934286","Ki",0.46,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",8,0,16,0,66,3,11,40,23,0,0,25,1,2,26,0,9,3,0,0,8,0.18181819,16,70,4,44,8,0.18181819,50,0,2,2,0,2.423841,3.1767433,-6.4536409,14.597617,6.2305756,12,4,0,2,1,0,5,148.17999,524.47815,683.18842,46.277908,17.742489,343.2243,573.992,"CC1CN(C(=O)Cn2cc(N=C(O)c3c(N)nn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC(C)N1"
"Row398692_Row446886_Row399192_Row398692","CHEMBL3984667","IC50",206.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",6,0,6,0,42,3,9,25,14,0,0,16,0,1,17,0,6,2,0,0,3,0.11111111,6,44,3,27,4,0.14814815,34,1,3,3,0,0.98291236,0.5866667,-3.0454767,9.0706358,3.5121131,8,3,1,0,0,0,3,117.62,329.94971,428.81424,31.611399,9.4210396,191.18661,344.35001,"CC1OCCC(C#N)C1n1cc(C(=N)O)c(=Nc2ccnc(F)c2)[nH]1"
"Row399295_Row447003_Row399795_Row399295","CHEMBL3947292","IC50",0.2,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",6,0,11,0,50,4,10,29,18,0,0,19,0,2,21,0,5,3,0,0,6,0.19354838,11,52,1,31,7,0.22580644,39,1,3,3,0,1.4055365,1.6184077,-3.5456352,10.304033,4.5882525,8,4,1,0,0,0,3,127.18,385.85013,498.41263,29.667286,5.6825762,232.54253,405.405,"CC(O)(c1ccc(Nc2nn(C3COCCC3C#N)cc2C(=N)O)cc1)C(F)F"
"Row399322_Row447000_Row399822_Row399322","CHEMBL3890084","IC50",24.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",6,0,11,0,67,4,10,36,25,0,0,25,0,3,31,0,6,2,0,0,6,0.15384616,11,70,1,39,8,0.20512821,57,1,4,4,0,0.98611128,2.8558478,-5.1836867,13.052557,5.4600682,8,4,0,2,0,0,4,121.19,489.20081,641.47534,27.163528,5.6825762,331.27902,504.55698,"CC1(C)CN(C2CCC(n3cc(C(=N)O)c(Nc4ccc(C(C)(O)C(F)(F)F)cc4)n3)C(C#N)C2)C1"
"Row399323_Row447001_Row399823_Row399323","CHEMBL3938010","IC50",8.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",6,0,11,0,61,4,10,34,23,0,0,23,0,3,27,0,6,2,0,0,6,0.16216215,11,64,1,37,8,0.21621622,51,1,4,4,0,0.53218973,2.3403769,-4.7105527,12.143785,5.1860867,8,4,1,0,0,0,4,121.19,443.34521,592.617,27.163528,5.6825762,288.2706,476.50299,"CC(O)(c1ccc(Nc2nn(C3CCC(N4CCC4)CC3C#N)cc2C(=N)O)cc1)C(F)(F)F"
"Row399324_Row447002_Row399824_Row399324","CHEMBL3942222","IC50",2.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",6,0,11,0,53,5,11,31,20,0,0,20,0,3,22,0,5,3,0,0,5,0.15151516,11,55,1,33,7,0.21212122,42,1,4,4,0,1.9087776,2.1222157,-4.0186734,10.798622,4.7857952,8,5,1,0,0,0,3,138.17999,402.51764,523.84485,27.163528,5.6825762,233.62207,437.422,"CC(O)(c1ccc(Nc2nn(C3CCC(O)CC3C#N)cc2C(=N)O)cc1)C(F)(F)F"
"Row399325_Row446999_Row399825_Row399325","CHEMBL3896102","IC50",4.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",6,0,11,0,56,5,11,32,21,0,0,21,0,3,24,0,5,3,0,0,5,0.14705883,11,58,1,34,7,0.20588236,45,1,4,4,0,2.1716793,2.3850803,-4.2669883,11.253008,4.8280721,8,5,1,0,0,0,3,138.17999,424.89114,548.27405,27.163528,5.6825762,254.57199,451.44897,"CC1(O)CCC(n2cc(C(=N)O)c(Nc3ccc(C(C)(O)C(F)(F)F)cc3)n2)C(C#N)C1"
"Row399347_Row446913_Row399847_Row399347","CHEMBL3890956","IC50",11.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",6,0,6,0,51,4,10,30,19,0,0,19,0,3,21,0,6,2,0,0,4,0.125,6,53,3,32,6,0.1875,43,1,3,3,0,2.0414681,1.6535028,-3.9366624,10.491556,4.515584,8,4,1,0,0,0,3,128.62,390.63199,506.2471,29.107641,9.4210396,234.14557,422.41098,"CC(O)(c1ccc(N=c2[nH]n(C3CCCCC3C#N)cc2C(=N)O)cn1)C(F)(F)F"
"Row399456_Row322401_Row399956_Row399456","CHEMBL3359926","IC50",31.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",3,0,5,0,38,2,5,21,12,0,0,15,0,0,17,0,5,1,0,0,3,0.13043478,5,40,3,23,4,0.17391305,31,1,2,2,0,1.0622109,1.0622872,-3.0789838,8.0916023,2.1984749,6,3,1,0,0,0,3,96.199997,287.94681,380.62134,40.73045,23.425066,151.05762,283.33499,"CC1(C#N)CCCC1Nc1c(C(N)=O)cnn2cccc12"
"Row399535_Row327394_Row400035_Row399535","CHEMBL3647933","IC50",8.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",3,0,11,0,45,2,5,26,17,0,0,18,0,2,19,0,5,1,0,0,4,0.14285715,11,47,1,28,5,0.17857143,34,1,3,3,0,2.0705194,2.0707052,-3.8967092,9.5197115,3.3771601,6,3,1,0,0,0,3,96.730003,347.03784,454.29166,40.73045,23.425066,217.83401,359.38,"CC1(C#N)CCC(F)CC1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1"
"Row399536_Row541533_Row400036_Row399536","CHEMBL3702928","IC50",22.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",4,0,11,0,46,3,7,26,16,0,0,18,0,1,20,0,5,2,0,0,4,0.14285715,11,48,1,28,5,0.17857143,35,1,3,3,0,1.6575038,1.6577029,-3.6092947,9.6596489,3.4315422,7,4,1,0,0,0,3,116.96,352.6586,459.67163,40.73045,23.425066,205.36307,357.38901,"CC1(C#N)CCC(O)CC1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1"
"Row399560_Row525283_Row400060_Row399560","CHEMBL3359925","IC50",380.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",3,0,5,0,41,3,6,21,13,0,0,15,0,0,20,0,4,2,0,0,4,0.17391305,5,43,3,23,4,0.17391305,35,0,2,2,0,0.94466299,0.94474369,-2.6364727,8.1319952,2.5875173,6,4,1,0,0,0,3,92.639999,291.47858,388.14264,22.987961,23.425066,173.11609,288.35098,"CC1(CO)CCCC1Nc1c(C(N)=O)cnn2cccc12"
"Row399594_Row447438_Row400094_Row399594","CHEMBL3972345","IC50",6.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",6,0,11,0,42,3,9,26,14,0,0,16,0,1,16,0,5,3,0,1,4,0.14285715,11,44,1,28,5,0.17857143,31,1,2,2,0,0.74584585,0.95846206,-3.4992182,9.5690384,3.7313225,8,3,1,0,0,0,3,131.86,352.09738,441.88956,59.180054,5.6825762,185.04817,377.39999,"CC1(C#N)CS(=O)(=O)CC1n1cc(C(=N)O)c(Nc2ccc(F)cc2)n1"
"Row399643_Row322403_Row400143_Row399643","CHEMBL3359928","IC50",130.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",2,0,5,0,37,2,4,20,13,0,0,14,0,1,17,0,4,1,0,0,3,0.13636364,5,39,3,22,3,0.13636364,31,0,2,2,0,1.1084059,1.108482,-2.7331469,7.5376401,2.1871524,5,3,1,0,0,0,3,72.410004,261.81345,358.3335,22.987961,23.425066,162.96626,276.315,"CC1(F)CCCC1Nc1c(C(N)=O)cnn2cccc12"
"Row399657_Row322387_Row400157_Row399657","CHEMBL3359920","IC50",280.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",3,0,5,0,45,3,6,22,14,0,0,16,0,0,23,0,5,1,0,0,3,0.125,5,47,3,24,3,0.125,39,0,2,2,0,-1.6613673,1.1808282,-2.9962802,8.7382193,2.5154674,6,5,1,0,0,0,3,98.43,319.64954,418.72095,22.987961,23.425066,194.06602,301.39398,"CC1(N)CCC(Nc2c(C(N)=O)cnn3cccc23)C1(C)C"
"Row399819_Row534756_Row400319_Row399819","CHEMBL3359923","IC50",400.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",3,0,5,0,38,3,6,20,12,0,0,14,0,0,18,0,4,2,0,0,3,0.13636364,5,40,3,22,3,0.13636364,32,0,2,2,0,0.70367765,0.70375603,-2.4412265,7.6775908,2.2333477,6,4,1,0,0,0,3,92.639999,267.99652,363.71347,22.987961,23.425066,151.05762,274.32401,"CC1(O)CCCC1Nc1c(C(N)=O)cnn2cccc12"
"Row399835_Row534718_Row400335_Row399835","CHEMBL3359915","IC50",31.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",3,0,5,0,44,3,6,22,14,0,0,16,0,0,22,0,4,2,0,0,3,0.125,5,46,3,24,3,0.125,38,0,2,2,0,1.1838031,1.1838837,-2.8944094,8.5863791,2.5154674,6,4,1,0,0,0,3,92.639999,313.85211,412.57181,22.987961,23.425066,194.06602,302.37799,"CC1(O)CCC(Nc2c(C(N)=O)cnn3cccc23)C1(C)C"
"Row399855_Row446564_Row400355_Row399855","CHEMBL3978330","IC50",11.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",5,0,6,0,46,4,9,27,17,0,0,18,1,1,19,0,5,2,0,0,3,0.10344828,6,48,3,29,4,0.13793103,38,1,3,3,0,2.440928,2.0493538,-4.0796056,10.072371,4.2858443,7,4,1,0,0,0,3,115.73,366.78653,476.13574,23.425066,9.4210396,217.40628,391.83398,"CC1(O)CCC(n2cc(C(=N)O)c(=Nc3ccc(Cl)c(F)c3)[nH]2)C(C#N)C1"
"Row399856_Row447127_Row400356_Row399856","CHEMBL3893849","IC50",9.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",5,0,11,0,46,4,9,26,16,0,0,18,1,0,20,0,5,2,0,0,4,0.14285715,11,48,1,28,5,0.17857143,35,1,3,3,0,2.3208883,2.5341046,-4.2186961,10.021071,4.1201463,7,4,1,0,0,0,3,117.95,362.37735,472.9935,27.163528,5.6825762,212.28529,373.84399,"CC1(O)CCC(n2cc(C(=N)O)c(Nc3ccc(Cl)cc3)n2)C(C#N)C1"
"Row399923_Row534672_Row400423_Row399923","CHEMBL3359917","IC50",61.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",3,0,5,0,44,3,6,22,14,0,0,16,0,0,22,0,4,2,0,0,3,0.125,5,46,3,24,3,0.125,38,0,2,2,0,1.2340457,1.2341262,-2.9104729,8.5863791,2.5154674,6,4,1,0,0,0,3,92.639999,313.85211,412.57181,22.987961,23.425066,194.06602,302.37799,"CC1(O)CC(Nc2c(C(N)=O)cnn3cccc23)C(C)(C)C1"
"Row402094_Row107236_Row402594_Row402094","CHEMBL218602","IC50",153.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",4,0,21,0,43,0,4,25,16,0,0,19,0,0,18,0,6,0,0,0,4,0.14285715,22,46,0,28,4,0.14285715,24,0,1,1,0,3.3725021,3.3880358,-5.1810646,9.9207945,2.6558518,6,0,1,0,0,0,4,59.73,344.37836,460.66931,22.730305,0.0,257.1731,330.39499,"CC(c1ccccc1)N(C)c1ccnc(-n2cnc3ccncc32)n1"
"Row404653_Row327076_Row405153_Row404653","CHEMBL3797276","IC50",51.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",5,0,15,0,58,3,8,32,17,0,0,22,0,0,26,0,6,4,0,0,5,0.14705883,16,60,3,34,9,0.2647059,41,0,1,1,0,2.1192651,2.1281552,-4.7694283,12.225319,4.5205789,10,4,1,0,0,0,3,141.23,454.50079,578.39136,52.065914,29.107641,261.79102,438.48798,"CC(NC(=O)OC(C)(C)C)C(=O)Nc1ccc(-c2ncnc3c2cc(C(N)=O)n3C)cc1"
"Row404654_Row121231_Row405154_Row404654","CHEMBL3797848","IC50",17.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",7,0,15,0,80,3,10,41,24,0,0,29,0,0,39,0,7,5,0,0,9,0.20454545,16,83,3,44,14,0.31818181,64,0,1,1,0,1.8043885,2.5594084,-5.8079681,15.748239,7.5566354,12,3,0,2,0,0,4,139.71001,592.9599,765.67957,54.569672,17.047728,402.91449,565.67499,"CC(NC(=O)OC(C)(C)C)C(=O)Nc1ccc(-c2ncnc3c2cc(C(=O)NCCCN2CCOCC2)n3C)cc1"
"Row404655_Row121232_Row405155_Row404655","CHEMBL3800493","IC50",21.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",6,0,15,0,76,3,9,39,23,0,0,28,0,0,37,0,7,4,0,0,8,0.19047619,16,79,3,42,13,0.30952382,60,0,1,1,0,1.1613855,2.8412852,-5.9158735,15.11375,6.6286893,11,3,0,2,0,0,4,130.48,560.72412,730.58905,52.065914,17.047728,374.60602,535.64899,"CC(NC(=O)OC(C)(C)C)C(=O)Nc1ccc(-c2ncnc3c2cc(C(=O)NCCN2CCCC2)n3C)cc1"
"Row404656_Row121233_Row405156_Row404656","CHEMBL3800205","IC50",475.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",5,0,21,0,70,2,7,39,24,0,0,29,0,0,31,0,5,5,0,0,7,0.16666667,22,73,3,42,12,0.2857143,48,0,1,1,0,4.704608,4.7119341,-7.1229305,14.979232,5.9528275,10,2,0,2,0,0,4,124.44,543.16644,713.78448,52.065914,11.365152,365.10049,529.59698,"CC(NC(=O)OC(C)(C)C)C(=O)Nc1ccc(-c2ncnc3c2cc(C(=O)OCc2ccccc2)n3C)cc1"
"Row405572_Row327356_Row406072_Row405572","CHEMBL3647764","IC50",104.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",4,0,11,0,60,3,7,33,23,0,0,23,0,3,27,0,6,1,0,0,7,0.19444445,11,63,1,36,9,0.25,50,1,4,4,0,0.70132458,2.8325322,-5.0927925,11.97687,4.970521,7,4,1,0,0,0,4,108.76,418.02057,581.97083,40.73045,23.425066,272.38818,460.504,"CC(NC1CCC(n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)cc3)n2)C(C#N)C1)C1CC1"
"Row405596_Row443235_Row406096_Row405596","CHEMBL3897920","Ki",0.23,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",7,0,22,0,63,2,9,39,27,0,0,27,1,2,24,0,7,2,0,0,10,0.23255815,22,67,3,43,10,0.23255815,42,0,1,1,0,5.0907478,5.520153,-7.7727699,14.568416,6.256022,9,2,0,2,0,0,5,101.85,508.02502,680.58856,32.710987,0.0,388.36731,551.98499,"CC(NCCn1cc(N=C(O)c2cnn3cccnc23)c(-c2cc(Cl)ccc2OC(F)F)n1)c1ccccc1"
"Row405832_Row327346_Row406332_Row405832","CHEMBL3703026","IC50",215.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",4,0,11,0,57,3,7,31,21,0,0,22,1,1,26,0,6,1,0,0,7,0.20588236,11,60,1,34,8,0.23529412,47,1,4,4,0,0.7698034,2.9015744,-5.2117872,11.891022,5.1283154,7,4,1,0,0,0,4,108.76,409.55151,567.21307,40.73045,23.425066,264.63092,444.94199,"CC(NC1CCC(n2cc(C(N)=O)c(Nc3ccc(Cl)c(F)c3)n2)C(C#N)C1)C1CC1"
"Row405833_Row327392_Row406333_Row405833","CHEMBL3703069","IC50",216.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",4,0,11,0,57,3,7,30,20,0,0,22,1,0,27,0,6,1,0,0,7,0.21212122,11,60,1,33,8,0.24242425,47,1,4,4,0,0.63560957,2.7676461,-5.0407066,11.833737,4.9645109,7,4,1,0,0,0,4,108.76,405.14233,564.07086,40.73045,23.425066,259.50992,426.952,"CC(NC1CCC(n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)C(C#N)C1)C1CC1"
"Row405834_Row327403_Row406334_Row405834","CHEMBL3703033","IC50",200.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",5,0,11,0,61,3,8,34,23,0,0,23,0,3,27,0,6,2,0,0,8,0.21621622,11,64,1,37,10,0.27027026,51,1,4,4,0,0.8983171,3.0299215,-5.3104749,12.179334,5.3914986,8,4,1,0,0,0,4,117.99,433.02429,592.6322,43.234207,23.425066,284.88815,476.50299,"CC(NC1CCC(n2cc(C(N)=O)c(Nc3ccc(OC(F)(F)F)cc3)n2)C(C#N)C1)C1CC1"
"Row405835_Row327420_Row406335_Row405835","CHEMBL3702993","IC50",175.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",5,0,11,0,60,3,8,33,20,0,0,22,0,2,27,0,7,2,0,0,9,0.25,11,63,1,36,10,0.27777779,50,1,4,4,0,-0.42064172,1.7106764,-4.465939,12.018423,5.3889418,9,4,1,0,0,0,4,130.88,426.7594,580.41443,46.413025,23.425066,259.99115,459.50098,"CC(NC1CCC(n2cc(C(N)=O)c(Nc3ccc(OC(F)F)nc3)n2)C(C#N)C1)C1CC1"
"Row405837_Row327365_Row406337_Row405837","CHEMBL3647758","IC50",83.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",6,0,11,0,63,3,9,36,23,0,0,23,0,3,27,0,6,3,0,1,8,0.20512821,11,66,1,39,10,0.25641027,53,1,4,4,0,1.0949636,3.2259994,-5.8620515,12.988462,6.204937,9,4,1,1,0,0,4,142.89999,460.50201,621.06116,72.746971,23.425066,276.3403,524.56799,"CC(NC1CCC(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)(F)F)cc3)n2)C(C#N)C1)C1CC1"
"Row405838_Row327415_Row406338_Row405838","CHEMBL3702999","IC50",675.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",5,0,11,0,59,3,8,33,22,0,0,22,0,3,26,0,7,1,0,0,7,0.19444445,11,62,1,36,9,0.25,49,1,4,4,0,0.13008448,2.2608924,-4.8685226,11.854295,4.9295421,8,4,1,0,0,0,4,121.65,416.16489,572.89526,46.413025,23.425066,265.56171,461.492,"CC(NC1CCC(n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)nc3)n2)C(C#N)C1)C1CC1"
"Row406079_Row286152_Row406579_Row406079","CHEMBL218579","IC50",7.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",4,0,21,0,48,1,5,27,16,0,0,20,0,0,21,0,7,0,0,0,5,0.16666667,22,51,0,30,5,0.16666667,29,0,1,1,0,2.9707508,2.9912212,-5.1415925,10.741494,3.069804,7,1,1,0,0,0,4,71.760002,379.34836,501.38562,22.730305,5.6825762,270.77304,359.43698,"CC(Nc1cc(N(C)C)nc(-n2cnc3ccncc32)n1)c1ccccc1"
"Row406081_Row545870_Row406581_Row406081","CHEMBL221037","IC50",59.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",5,0,21,0,53,2,7,30,18,0,0,22,0,0,23,0,7,1,0,0,5,0.14705883,22,57,0,34,5,0.14705883,35,0,2,2,0,2.3775418,2.3958192,-5.0369949,11.660504,3.4850178,8,2,1,0,0,0,5,91.989998,395.21899,544.87012,22.730305,5.6825762,267.84015,401.474,"CC(Nc1cc(N2CCC(O)C2)nc(-n2cnc3ccncc32)n1)c1ccccc1"
"Row406082_Row285748_Row406582_Row406082","CHEMBL374321","IC50",18.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",5,0,27,0,51,1,6,32,21,0,0,25,0,0,19,0,7,0,0,0,5,0.1388889,28,55,0,36,6,0.16666667,26,1,1,1,0,4.8066249,4.8220673,-7.1422501,12.567865,3.3134601,7,1,1,1,0,0,5,92.309998,411.32791,575.02832,40.472794,5.6825762,277.32474,417.47598,"CC(Nc1cc(-c2ccc(C#N)cc2)nc(-n2cnc3ccncc32)n1)c1ccccc1"
"Row406083_Row285753_Row406583_Row406083","CHEMBL384820","IC50",20.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",4,0,27,0,58,1,5,33,23,0,0,26,0,0,25,0,7,0,0,0,6,0.16216215,28,62,0,37,6,0.16216215,34,0,1,1,0,4.791873,4.8088865,-6.9736648,13.225578,3.7582655,7,1,1,1,0,0,5,71.760002,449.84662,616.3595,22.730305,5.6825762,349.61465,435.535,"CC(Nc1cc(-c2ccc(N(C)C)cc2)nc(-n2cnc3ccncc32)n1)c1ccccc1"
"Row406084_Row285718_Row406584_Row406084","CHEMBL220969","IC50",56.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",5,0,27,0,51,1,6,32,21,0,0,25,0,0,19,0,7,0,0,0,5,0.1388889,28,55,0,36,6,0.16666667,26,1,1,1,0,4.8224058,4.8377862,-7.1530724,12.567478,3.3134601,7,1,1,1,0,0,5,92.309998,411.32791,575.02832,40.472794,5.6825762,277.32474,417.47598,"CC(Nc1cc(-c2cccc(C#N)c2)nc(-n2cnc3ccncc32)n1)c1ccccc1"
"Row406085_Row285714_Row406585_Row406085","CHEMBL373523","IC50",167.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",4,0,27,0,58,1,5,33,23,0,0,26,0,0,25,0,7,0,0,0,6,0.16216215,28,62,0,37,6,0.16216215,34,0,1,1,0,4.817246,4.8330202,-6.9931979,13.22386,3.7582655,7,1,1,1,0,0,5,71.760002,449.84662,616.3595,22.730305,5.6825762,349.61465,435.535,"CC(Nc1cc(-c2cccc(N(C)C)c2)nc(-n2cnc3ccncc32)n1)c1ccccc1"
"Row406086_Row286128_Row406586_Row406086","CHEMBL221376","IC50",77.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",5,0,26,0,50,1,6,30,19,0,0,22,0,0,20,0,8,0,0,0,5,0.14705883,27,54,0,34,5,0.14705883,27,0,1,1,0,3.5164645,3.5343447,-5.9799662,11.78683,3.0510204,8,1,1,0,0,0,5,86.339996,392.4747,539.08606,32.151344,5.6825762,286.38068,396.45801,"CC(Nc1cc(-c2cnn(C)c2)nc(-n2cnc3ccncc32)n1)c1ccccc1"
"Row406087_Row286138_Row406587_Row406087","CHEMBL221378","IC50",28.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",4,0,26,0,47,1,5,30,18,0,0,22,0,1,17,0,6,1,0,0,5,0.14705883,27,51,0,34,5,0.14705883,24,0,1,1,0,4.0882993,4.104589,-6.1844602,11.344955,3.163476,7,1,1,0,0,0,5,81.660004,373.96997,520.44525,22.730305,5.6825762,232.81169,400.41699,"CC(Nc1cc(-c2ccoc2)nc(-n2cnc3ccncc32)n1)c1ccc(F)cc1"
"Row406122_Row328127_Row406622_Row406122","CHEMBL1835042","IC50",14.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",3,0,19,0,54,3,6,30,22,0,0,23,1,0,24,0,5,1,0,0,4,0.12121212,21,57,1,33,5,0.15151516,35,0,1,1,0,4.3609858,4.3609858,-6.2512994,12.081841,3.8262722,6,4,1,1,1,0,4,96.690002,410.21326,561.34302,32.409,29.107641,300.20712,421.93198,"CC(Nc1ccc(C(N)=O)c2[nH]c3cc(-c4ccc(Cl)nn4)ccc3c12)C(C)(C)C"
"Row406123_Row328128_Row406623_Row406123","CHEMBL1835043","IC50",10.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",3,0,19,0,56,4,7,30,21,0,0,23,0,0,26,0,6,1,0,0,4,0.12121212,21,59,1,33,5,0.15151516,37,0,1,1,0,2.6639662,2.66397,-5.0619102,12.012352,3.3066072,7,6,1,1,1,0,4,122.71,406.70029,560.05841,32.409,46.850132,270.62518,402.50198,"CC(Nc1ccc(C(N)=O)c2[nH]c3cc(-c4ccc(N)nn4)ccc3c12)C(C)(C)C"
"Row406124_Row328124_Row406624_Row406124","CHEMBL1834948","IC50",12.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",3,0,19,0,56,4,7,30,21,0,0,23,0,0,26,0,6,1,0,0,4,0.12121212,21,59,1,33,5,0.15151516,37,0,1,1,0,2.6796663,2.6805704,-5.039228,12.013153,3.3066072,7,6,1,1,1,0,4,122.71,408.20538,560.87048,24.932074,46.850132,275.11618,402.50198,"CC(Nc1ccc(C(N)=O)c2[nH]c3cc(-c4ccnc(N)n4)ccc3c12)C(C)(C)C"
"Row406125_Row328119_Row406625_Row406125","CHEMBL1835041","IC50",12.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",3,0,19,0,56,4,7,30,21,0,0,23,0,0,26,0,6,1,0,0,4,0.12121212,21,59,1,33,5,0.15151516,37,0,1,1,0,2.6825774,2.68276,-5.020505,12.01357,3.3066072,7,6,1,1,1,0,4,122.71,408.20538,560.87048,24.932074,46.850132,275.11618,402.50198,"CC(Nc1ccc(C(N)=O)c2[nH]c3cc(-c4cnc(N)nc4)ccc3c12)C(C)(C)C"
"Row406126_Row328105_Row406626_Row406126","CHEMBL1835039","IC50",370.0,"nM","CHEMBL2971","Homo sapiens","Tyrosine-protein kinase JAK2",2,0,18,0,56,3,5,29,22,0,0,23,0,0,27,0,5,1,0,0,4,0.125,20,59,1,32,5,0.15625,38,0,1,1,0,3.7952499,3.7955153,-5.3976469,11.725117,3.2033434,6,4,1,1,1,0,4,88.730003,402.72537,553.83807,22.987961,29.107641,309.01566,389.50299,"CC(Nc1ccc(C(N)=O)c2[nH]c3cc(-c4cnn(C)c4)ccc3c12)C(C)(C)C"
